Environment,Task,Seed,Bin,InaccuracyType,Steps,Collisions,TerminationReason,BugFound
5502,Unknown_Task,Unknown_Seed,Unknown_Bin,accurate,17,0,Task Completed,False
4585,Unknown_Task,Unknown_Seed,Unknown_Bin,accurate,12,0,Task Completed,False
2116,Unknown_Task,Unknown_Seed,Unknown_Bin,accurate,12,0,Task Completed,False
1763,Unknown_Task,Unknown_Seed,Unknown_Bin,accurate,16,0,Task Completed,False
1398,Unknown_Task,Unknown_Seed,Unknown_Bin,accurate,11,0,Task Completed,False
8309,Unknown_Task,Unknown_Seed,Unknown_Bin,accurate,25,0,Task Completed,False
7066,Unknown_Task,Unknown_Seed,Unknown_Bin,accurate,16,0,Task Completed,False
671,Unknown_Task,Unknown_Seed,Unknown_Bin,accurate,14,3,Task Completed,False
1754,Unknown_Task,Unknown_Seed,Unknown_Bin,accurate,15,2,Task Completed,False
7382,Unknown_Task,Unknown_Seed,Unknown_Bin,accurate,11,0,Task Completed,False
958,Unknown_Task,Unknown_Seed,Unknown_Bin,accurate,15,0,Task Completed,False
7676,Unknown_Task,Unknown_Seed,Unknown_Bin,accurate,17,0,Task Completed,False
6197,Unknown_Task,Unknown_Seed,Unknown_Bin,accurate,10,0,Task Completed,False
5226,Unknown_Task,Unknown_Seed,Unknown_Bin,accurate,17,0,Task Completed,False
8452,Unknown_Task,Unknown_Seed,Unknown_Bin,accurate,25,0,Task Completed,False
8280,Unknown_Task,Unknown_Seed,Unknown_Bin,accurate,23,6,High Collision,True
1351,Unknown_Task,Unknown_Seed,Unknown_Bin,accurate,10,0,Task Completed,False
3526,Unknown_Task,Unknown_Seed,Unknown_Bin,accurate,17,0,Task Completed,False
1183,Unknown_Task,Unknown_Seed,Unknown_Bin,accurate,11,0,Task Completed,False
3378,Unknown_Task,Unknown_Seed,Unknown_Bin,accurate,11,0,Task Completed,False
1949,Unknown_Task,Unknown_Seed,Unknown_Bin,accurate,11,0,Task Completed,False
9976,Unknown_Task,Unknown_Seed,Unknown_Bin,accurate,13,1,Task Completed,False
8553,Unknown_Task,Unknown_Seed,Unknown_Bin,accurate,15,0,Task Completed,False
120,Unknown_Task,Unknown_Seed,Unknown_Bin,accurate,11,0,Task Completed,False
9557,Unknown_Task,Unknown_Seed,Unknown_Bin,accurate,25,4,Task Completed,False
8960,Unknown_Task,Unknown_Seed,Unknown_Bin,accurate,25,2,Task Completed,False
9118,Unknown_Task,Unknown_Seed,Unknown_Bin,accurate,12,1,Task Completed,False
5204,Unknown_Task,Unknown_Seed,Unknown_Bin,accurate,13,0,Task Completed,False
3670,Unknown_Task,Unknown_Seed,Unknown_Bin,accurate,14,1,Task Completed,False
5462,Unknown_Task,Unknown_Seed,Unknown_Bin,accurate,14,2,Task Completed,False
6963,Unknown_Task,Unknown_Seed,Unknown_Bin,accurate,14,0,Task Completed,False
3914,Unknown_Task,Unknown_Seed,Unknown_Bin,accurate,11,0,Task Completed,False
5624,Unknown_Task,Unknown_Seed,Unknown_Bin,accurate,14,0,Task Completed,False
3171,Unknown_Task,Unknown_Seed,Unknown_Bin,accurate,10,0,Task Completed,False
600,Unknown_Task,Unknown_Seed,Unknown_Bin,accurate,12,0,Task Completed,False
8362,Unknown_Task,Unknown_Seed,Unknown_Bin,accurate,13,1,Task Completed,False
1381,Unknown_Task,Unknown_Seed,Unknown_Bin,accurate,14,0,Task Completed,False
3062,Unknown_Task,Unknown_Seed,Unknown_Bin,accurate,15,0,Task Completed,False
7315,Unknown_Task,Unknown_Seed,Unknown_Bin,accurate,13,0,Task Completed,False
8701,Unknown_Task,Unknown_Seed,Unknown_Bin,accurate,14,0,Task Completed,False
924,Unknown_Task,Unknown_Seed,Unknown_Bin,accurate,17,0,Task Completed,False
1363,Unknown_Task,Unknown_Seed,Unknown_Bin,accurate,15,0,Task Completed,False
7862,Unknown_Task,Unknown_Seed,Unknown_Bin,accurate,12,0,Task Completed,False
9604,Unknown_Task,Unknown_Seed,Unknown_Bin,accurate,11,0,Task Completed,False
135,Unknown_Task,Unknown_Seed,Unknown_Bin,accurate,13,0,Task Completed,False
9771,Unknown_Task,Unknown_Seed,Unknown_Bin,accurate,15,0,Task Completed,False
8873,Unknown_Task,Unknown_Seed,Unknown_Bin,accurate,5,1,Task Completed,False
5685,Unknown_Task,Unknown_Seed,Unknown_Bin,accurate,8,0,Task Completed,False
4711,Unknown_Task,Unknown_Seed,Unknown_Bin,accurate,1,0,Task Completed,False
4602,Unknown_Task,Unknown_Seed,Unknown_Bin,accurate,25,1,Task Completed,False
6818,Unknown_Task,Unknown_Seed,Unknown_Bin,accurate,6,0,Task Completed,False
3327,Unknown_Task,Unknown_Seed,Unknown_Bin,accurate,16,0,Task Completed,False
238,Unknown_Task,Unknown_Seed,Unknown_Bin,accurate,9,2,Task Completed,False
5427,Unknown_Task,Unknown_Seed,Unknown_Bin,accurate,10,0,Task Completed,False
6717,Unknown_Task,Unknown_Seed,Unknown_Bin,accurate,16,1,Task Completed,False
8533,Unknown_Task,Unknown_Seed,Unknown_Bin,accurate,12,1,Task Completed,False
9763,Unknown_Task,Unknown_Seed,Unknown_Bin,accurate,12,2,Task Completed,False
3150,Unknown_Task,Unknown_Seed,Unknown_Bin,accurate,11,0,Task Completed,False
8020,Unknown_Task,Unknown_Seed,Unknown_Bin,accurate,25,1,Task Completed,False
1131,Unknown_Task,Unknown_Seed,Unknown_Bin,accurate,7,2,Task Completed,False
1613,Unknown_Task,Unknown_Seed,Unknown_Bin,accurate,13,1,Task Completed,False
7457,Unknown_Task,Unknown_Seed,Unknown_Bin,accurate,6,0,Task Completed,False
362,Unknown_Task,Unknown_Seed,Unknown_Bin,accurate,15,2,Task Completed,False
4784,Unknown_Task,Unknown_Seed,Unknown_Bin,accurate,14,0,Task Completed,False
6975,Unknown_Task,Unknown_Seed,Unknown_Bin,accurate,25,0,Task Completed,False
9276,Unknown_Task,Unknown_Seed,Unknown_Bin,accurate,16,3,Task Completed,False
6382,Unknown_Task,Unknown_Seed,Unknown_Bin,accurate,13,0,Task Completed,False
2679,Unknown_Task,Unknown_Seed,Unknown_Bin,accurate,14,0,Task Completed,False
5010,Unknown_Task,Unknown_Seed,Unknown_Bin,accurate,14,0,Task Completed,False
965,Unknown_Task,Unknown_Seed,Unknown_Bin,accurate,16,0,Task Completed,False
2387,Unknown_Task,Unknown_Seed,Unknown_Bin,accurate,12,0,Task Completed,False
2298,Unknown_Task,Unknown_Seed,Unknown_Bin,accurate,12,0,Task Completed,False
7581,Unknown_Task,Unknown_Seed,Unknown_Bin,accurate,16,0,Task Completed,False
2301,Unknown_Task,Unknown_Seed,Unknown_Bin,accurate,6,0,Task Completed,False
6531,Unknown_Task,Unknown_Seed,Unknown_Bin,accurate,13,2,Task Completed,False
1662,Unknown_Task,Unknown_Seed,Unknown_Bin,accurate,13,0,Task Completed,False
3652,Unknown_Task,Unknown_Seed,Unknown_Bin,accurate,11,0,Task Completed,False
7115,Unknown_Task,Unknown_Seed,Unknown_Bin,accurate,9,0,Task Completed,False
2594,Unknown_Task,Unknown_Seed,Unknown_Bin,accurate,16,0,Task Completed,False
1372,Unknown_Task,Unknown_Seed,Unknown_Bin,accurate,5,1,Task Completed,False
5775,Unknown_Task,Unknown_Seed,Unknown_Bin,accurate,9,0,Task Completed,False
321,Unknown_Task,Unknown_Seed,Unknown_Bin,accurate,7,3,Task Completed,False
7128,Unknown_Task,Unknown_Seed,Unknown_Bin,accurate,11,6,High Collision,True
9169,Unknown_Task,Unknown_Seed,Unknown_Bin,accurate,25,0,Task Completed,False
7608,Unknown_Task,Unknown_Seed,Unknown_Bin,accurate,14,1,Task Completed,False
5501,Unknown_Task,Unknown_Seed,Unknown_Bin,accurate,25,4,Task Completed,False
8430,Unknown_Task,Unknown_Seed,Unknown_Bin,accurate,9,0,Task Completed,False
1196,Unknown_Task,Unknown_Seed,Unknown_Bin,accurate,8,0,Task Completed,False
6593,Unknown_Task,Unknown_Seed,Unknown_Bin,accurate,8,1,Task Completed,False
1314,Unknown_Task,Unknown_Seed,Unknown_Bin,accurate,6,0,Task Completed,False
6924,Unknown_Task,Unknown_Seed,Unknown_Bin,accurate,7,0,Task Completed,False
5384,Unknown_Task,Unknown_Seed,Unknown_Bin,accurate,12,0,Task Completed,False
3752,Unknown_Task,Unknown_Seed,Unknown_Bin,accurate,10,0,Task Completed,False
8168,Unknown_Task,Unknown_Seed,Unknown_Bin,accurate,12,0,Task Completed,False
4985,Unknown_Task,Unknown_Seed,Unknown_Bin,accurate,18,2,Task Completed,False
5349,Unknown_Task,Unknown_Seed,Unknown_Bin,accurate,25,3,Task Completed,False
9595,Unknown_Task,Unknown_Seed,Unknown_Bin,accurate,13,0,Task Completed,False
9015,Unknown_Task,Unknown_Seed,Unknown_Bin,accurate,9,0,Task Completed,False
8565,Unknown_Task,Unknown_Seed,Unknown_Bin,accurate,13,0,Task Completed,False
5348,Unknown_Task,Unknown_Seed,Unknown_Bin,accurate,21,3,Task Completed,False
9062,Unknown_Task,Unknown_Seed,Unknown_Bin,accurate,11,0,Task Completed,False
5441,Unknown_Task,Unknown_Seed,Unknown_Bin,accurate,15,1,Task Completed,False
6759,Unknown_Task,Unknown_Seed,Unknown_Bin,accurate,8,0,Task Completed,False
2168,Unknown_Task,Unknown_Seed,Unknown_Bin,accurate,16,0,Task Completed,False
4903,Unknown_Task,Unknown_Seed,Unknown_Bin,accurate,15,0,Task Completed,False
5859,Unknown_Task,Unknown_Seed,Unknown_Bin,accurate,25,0,Task Completed,False
3779,Unknown_Task,Unknown_Seed,Unknown_Bin,accurate,9,0,Task Completed,False
4117,Unknown_Task,Unknown_Seed,Unknown_Bin,accurate,15,3,Task Completed,False
1427,Unknown_Task,Unknown_Seed,Unknown_Bin,accurate,14,0,Task Completed,False
4712,Unknown_Task,Unknown_Seed,Unknown_Bin,accurate,8,6,High Collision,True
5150,Unknown_Task,Unknown_Seed,Unknown_Bin,accurate,9,0,Task Completed,False
2369,Unknown_Task,Unknown_Seed,Unknown_Bin,accurate,16,0,Task Completed,False
6871,Unknown_Task,Unknown_Seed,Unknown_Bin,accurate,10,0,Task Completed,False
757,Unknown_Task,Unknown_Seed,Unknown_Bin,accurate,14,3,Task Completed,False
365,Unknown_Task,Unknown_Seed,Unknown_Bin,accurate,14,0,Task Completed,False
8235,Unknown_Task,Unknown_Seed,Unknown_Bin,accurate,19,0,Task Completed,False
4105,Unknown_Task,Unknown_Seed,Unknown_Bin,accurate,12,2,Task Completed,False
1384,Unknown_Task,Unknown_Seed,Unknown_Bin,accurate,14,0,Task Completed,False
1368,Unknown_Task,Unknown_Seed,Unknown_Bin,accurate,11,0,Task Completed,False
3812,Unknown_Task,Unknown_Seed,Unknown_Bin,accurate,15,2,Task Completed,False
7339,Unknown_Task,Unknown_Seed,Unknown_Bin,accurate,15,0,Task Completed,False
3086,Unknown_Task,Unknown_Seed,Unknown_Bin,accurate,12,0,Task Completed,False
6579,Unknown_Task,Unknown_Seed,Unknown_Bin,accurate,7,2,Task Completed,False
9871,Unknown_Task,Unknown_Seed,Unknown_Bin,accurate,13,2,Task Completed,False
3346,Unknown_Task,Unknown_Seed,Unknown_Bin,accurate,11,0,Task Completed,False
7192,Unknown_Task,Unknown_Seed,Unknown_Bin,accurate,17,0,Task Completed,False
7013,Unknown_Task,Unknown_Seed,Unknown_Bin,accurate,11,0,Task Completed,False
1869,Unknown_Task,Unknown_Seed,Unknown_Bin,accurate,25,0,Task Completed,False
8140,Unknown_Task,Unknown_Seed,Unknown_Bin,accurate,12,2,Task Completed,False
9091,Unknown_Task,Unknown_Seed,Unknown_Bin,accurate,8,0,Task Completed,False
7931,Unknown_Task,Unknown_Seed,Unknown_Bin,accurate,10,1,Task Completed,False
4737,Unknown_Task,Unknown_Seed,Unknown_Bin,accurate,13,6,High Collision,True
5771,Unknown_Task,Unknown_Seed,Unknown_Bin,accurate,16,0,Task Completed,False
5289,Unknown_Task,Unknown_Seed,Unknown_Bin,accurate,24,0,Task Completed,False
7563,Unknown_Task,Unknown_Seed,Unknown_Bin,accurate,25,1,Task Completed,False
8268,Unknown_Task,Unknown_Seed,Unknown_Bin,accurate,25,0,Task Completed,False
6594,Unknown_Task,Unknown_Seed,Unknown_Bin,accurate,9,0,Task Completed,False
5141,Unknown_Task,Unknown_Seed,Unknown_Bin,accurate,11,0,Task Completed,False
8211,Unknown_Task,Unknown_Seed,Unknown_Bin,accurate,14,0,Task Completed,False
6663,Unknown_Task,Unknown_Seed,Unknown_Bin,accurate,6,0,Task Completed,False
5910,Unknown_Task,Unknown_Seed,Unknown_Bin,accurate,11,0,Task Completed,False
8119,Unknown_Task,Unknown_Seed,Unknown_Bin,accurate,16,0,Task Completed,False
6627,Unknown_Task,Unknown_Seed,Unknown_Bin,accurate,14,0,Task Completed,False
5715,Unknown_Task,Unknown_Seed,Unknown_Bin,accurate,9,0,Task Completed,False
7182,Unknown_Task,Unknown_Seed,Unknown_Bin,accurate,15,2,Task Completed,False
430,Unknown_Task,Unknown_Seed,Unknown_Bin,accurate,23,3,Task Completed,False
83,Unknown_Task,Unknown_Seed,Unknown_Bin,accurate,8,0,Task Completed,False
6453,Unknown_Task,Unknown_Seed,Unknown_Bin,accurate,10,1,Task Completed,False
160,Unknown_Task,Unknown_Seed,Unknown_Bin,accurate,18,1,Task Completed,False
8975,Unknown_Task,Unknown_Seed,Unknown_Bin,accurate,8,0,Task Completed,False
880,Unknown_Task,Unknown_Seed,Unknown_Bin,accurate,14,3,Task Completed,False
2496,Unknown_Task,Unknown_Seed,Unknown_Bin,accurate,14,0,Task Completed,False
9059,Unknown_Task,Unknown_Seed,Unknown_Bin,accurate,9,0,Task Completed,False
3438,Unknown_Task,Unknown_Seed,Unknown_Bin,accurate,15,0,Task Completed,False
2628,Unknown_Task,Unknown_Seed,Unknown_Bin,accurate,9,0,Task Completed,False
7414,Unknown_Task,Unknown_Seed,Unknown_Bin,accurate,12,0,Task Completed,False
1249,Unknown_Task,Unknown_Seed,Unknown_Bin,accurate,15,2,Task Completed,False
4582,Unknown_Task,Unknown_Seed,Unknown_Bin,accurate,9,1,Task Completed,False
7343,Unknown_Task,Unknown_Seed,Unknown_Bin,accurate,12,0,Task Completed,False
3806,Unknown_Task,Unknown_Seed,Unknown_Bin,accurate,6,0,Task Completed,False
1740,Unknown_Task,Unknown_Seed,Unknown_Bin,accurate,13,0,Task Completed,False
3898,Unknown_Task,Unknown_Seed,Unknown_Bin,accurate,10,0,Task Completed,False
5760,Unknown_Task,Unknown_Seed,Unknown_Bin,accurate,24,0,Task Completed,False
6482,Unknown_Task,Unknown_Seed,Unknown_Bin,accurate,17,0,Task Completed,False
4206,Unknown_Task,Unknown_Seed,Unknown_Bin,accurate,25,3,Task Completed,False
2,Unknown_Task,Unknown_Seed,Unknown_Bin,accurate,23,2,Task Completed,False
5647,Unknown_Task,Unknown_Seed,Unknown_Bin,accurate,17,1,Task Completed,False
3386,Unknown_Task,Unknown_Seed,Unknown_Bin,accurate,9,0,Task Completed,False
3627,Unknown_Task,Unknown_Seed,Unknown_Bin,accurate,9,0,Task Completed,False
8395,Unknown_Task,Unknown_Seed,Unknown_Bin,accurate,7,0,Task Completed,False
1779,Unknown_Task,Unknown_Seed,Unknown_Bin,accurate,10,0,Task Completed,False
7948,Unknown_Task,Unknown_Seed,Unknown_Bin,accurate,15,0,Task Completed,False
5429,Unknown_Task,Unknown_Seed,Unknown_Bin,accurate,14,0,Task Completed,False
8421,Unknown_Task,Unknown_Seed,Unknown_Bin,accurate,10,0,Task Completed,False
5748,Unknown_Task,Unknown_Seed,Unknown_Bin,accurate,11,0,Task Completed,False
9948,Unknown_Task,Unknown_Seed,Unknown_Bin,accurate,25,0,Task Completed,False
9838,Unknown_Task,Unknown_Seed,Unknown_Bin,accurate,16,2,Task Completed,False
2388,Unknown_Task,Unknown_Seed,Unknown_Bin,accurate,7,0,Task Completed,False
8191,Unknown_Task,Unknown_Seed,Unknown_Bin,accurate,12,0,Task Completed,False
480,Unknown_Task,Unknown_Seed,Unknown_Bin,accurate,11,1,Task Completed,False
299,Unknown_Task,Unknown_Seed,Unknown_Bin,accurate,11,0,Task Completed,False
6852,Unknown_Task,Unknown_Seed,Unknown_Bin,accurate,10,0,Task Completed,False
4024,Unknown_Task,Unknown_Seed,Unknown_Bin,accurate,15,0,Task Completed,False
6770,Unknown_Task,Unknown_Seed,Unknown_Bin,accurate,11,0,Task Completed,False
7141,Unknown_Task,Unknown_Seed,Unknown_Bin,accurate,14,0,Task Completed,False
5352,Unknown_Task,Unknown_Seed,Unknown_Bin,accurate,21,2,Task Completed,False
2692,Unknown_Task,Unknown_Seed,Unknown_Bin,accurate,14,0,Task Completed,False
785,Unknown_Task,Unknown_Seed,Unknown_Bin,accurate,13,0,Task Completed,False
3985,Unknown_Task,Unknown_Seed,Unknown_Bin,accurate,19,0,Task Completed,False
4537,Unknown_Task,Unknown_Seed,Unknown_Bin,accurate,10,0,Task Completed,False
6885,Unknown_Task,Unknown_Seed,Unknown_Bin,accurate,9,0,Task Completed,False
9108,Unknown_Task,Unknown_Seed,Unknown_Bin,accurate,10,0,Task Completed,False
8067,Unknown_Task,Unknown_Seed,Unknown_Bin,accurate,8,0,Task Completed,False
6435,Unknown_Task,Unknown_Seed,Unknown_Bin,accurate,14,0,Task Completed,False
827,Unknown_Task,Unknown_Seed,Unknown_Bin,accurate,16,0,Task Completed,False
3751,Unknown_Task,Unknown_Seed,Unknown_Bin,accurate,25,0,Task Completed,False
1412,Unknown_Task,Unknown_Seed,Unknown_Bin,accurate,16,2,Task Completed,False
1969,Unknown_Task,Unknown_Seed,Unknown_Bin,accurate,14,0,Task Completed,False
8962,Unknown_Task,Unknown_Seed,Unknown_Bin,accurate,10,2,Task Completed,False
6176,Unknown_Task,Unknown_Seed,Unknown_Bin,accurate,15,2,Task Completed,False
3792,Unknown_Task,Unknown_Seed,Unknown_Bin,accurate,8,1,Task Completed,False
8353,Unknown_Task,Unknown_Seed,Unknown_Bin,accurate,9,0,Task Completed,False
4862,Unknown_Task,Unknown_Seed,Unknown_Bin,accurate,20,1,Task Completed,False
3324,Unknown_Task,Unknown_Seed,Unknown_Bin,accurate,12,0,Task Completed,False
4042,Unknown_Task,Unknown_Seed,Unknown_Bin,accurate,20,1,Task Completed,False
2595,Unknown_Task,Unknown_Seed,Unknown_Bin,accurate,18,0,Task Completed,False
5720,Unknown_Task,Unknown_Seed,Unknown_Bin,accurate,12,0,Task Completed,False
1480,Unknown_Task,Unknown_Seed,Unknown_Bin,accurate,11,0,Task Completed,False
2894,Unknown_Task,Unknown_Seed,Unknown_Bin,accurate,18,0,Task Completed,False
1661,Unknown_Task,Unknown_Seed,Unknown_Bin,accurate,11,4,Task Completed,False
4758,Unknown_Task,Unknown_Seed,Unknown_Bin,accurate,14,0,Task Completed,False
5242,Unknown_Task,Unknown_Seed,Unknown_Bin,accurate,15,0,Task Completed,False
4916,Unknown_Task,Unknown_Seed,Unknown_Bin,accurate,9,2,Task Completed,False
2567,Unknown_Task,Unknown_Seed,Unknown_Bin,accurate,17,0,Task Completed,False
5545,Unknown_Task,Unknown_Seed,Unknown_Bin,accurate,11,1,Task Completed,False
6216,Unknown_Task,Unknown_Seed,Unknown_Bin,accurate,17,0,Task Completed,False
561,Unknown_Task,Unknown_Seed,Unknown_Bin,accurate,11,0,Task Completed,False
6253,Unknown_Task,Unknown_Seed,Unknown_Bin,accurate,14,0,Task Completed,False
4479,Unknown_Task,Unknown_Seed,Unknown_Bin,accurate,10,0,Task Completed,False
7975,Unknown_Task,Unknown_Seed,Unknown_Bin,accurate,4,0,Task Completed,False
7212,Unknown_Task,Unknown_Seed,Unknown_Bin,accurate,6,0,Task Completed,False
3028,Unknown_Task,Unknown_Seed,Unknown_Bin,accurate,19,2,Task Completed,False
4354,Unknown_Task,Unknown_Seed,Unknown_Bin,accurate,14,0,Task Completed,False
7419,Unknown_Task,Unknown_Seed,Unknown_Bin,accurate,11,0,Task Completed,False
3934,Unknown_Task,Unknown_Seed,Unknown_Bin,accurate,24,0,Task Completed,False
3578,Unknown_Task,Unknown_Seed,Unknown_Bin,accurate,15,0,Task Completed,False
9606,Unknown_Task,Unknown_Seed,Unknown_Bin,accurate,10,2,Task Completed,False
6101,Unknown_Task,Unknown_Seed,Unknown_Bin,accurate,13,0,Task Completed,False
813,Unknown_Task,Unknown_Seed,Unknown_Bin,accurate,12,0,Task Completed,False
3583,Unknown_Task,Unknown_Seed,Unknown_Bin,accurate,9,0,Task Completed,False
3365,Unknown_Task,Unknown_Seed,Unknown_Bin,accurate,10,0,Task Completed,False
9396,Unknown_Task,Unknown_Seed,Unknown_Bin,accurate,18,0,Task Completed,False
1531,Unknown_Task,Unknown_Seed,Unknown_Bin,accurate,10,0,Task Completed,False
5755,Unknown_Task,Unknown_Seed,Unknown_Bin,accurate,15,0,Task Completed,False
2995,Unknown_Task,Unknown_Seed,Unknown_Bin,accurate,16,0,Task Completed,False
8681,Unknown_Task,Unknown_Seed,Unknown_Bin,accurate,23,6,High Collision,True
1329,Unknown_Task,Unknown_Seed,Unknown_Bin,accurate,13,0,Task Completed,False
2040,Unknown_Task,Unknown_Seed,Unknown_Bin,accurate,10,2,Task Completed,False
3721,Unknown_Task,Unknown_Seed,Unknown_Bin,accurate,12,0,Task Completed,False
4416,Unknown_Task,Unknown_Seed,Unknown_Bin,accurate,10,0,Task Completed,False
5908,Unknown_Task,Unknown_Seed,Unknown_Bin,accurate,12,1,Task Completed,False
5611,Unknown_Task,Unknown_Seed,Unknown_Bin,accurate,18,3,Task Completed,False
8385,Unknown_Task,Unknown_Seed,Unknown_Bin,accurate,14,0,Task Completed,False
4677,Unknown_Task,Unknown_Seed,Unknown_Bin,accurate,16,1,Task Completed,False
5176,Unknown_Task,Unknown_Seed,Unknown_Bin,accurate,22,4,Task Completed,False
3039,Unknown_Task,Unknown_Seed,Unknown_Bin,accurate,16,5,Task Completed,False
4702,Unknown_Task,Unknown_Seed,Unknown_Bin,accurate,11,0,Task Completed,False
5693,Unknown_Task,Unknown_Seed,Unknown_Bin,accurate,9,0,Task Completed,False
1775,Unknown_Task,Unknown_Seed,Unknown_Bin,accurate,14,0,Task Completed,False
8159,Unknown_Task,Unknown_Seed,Unknown_Bin,accurate,15,2,Task Completed,False
1653,Unknown_Task,Unknown_Seed,Unknown_Bin,accurate,15,0,Task Completed,False
8793,Unknown_Task,Unknown_Seed,Unknown_Bin,accurate,15,0,Task Completed,False
2356,Unknown_Task,Unknown_Seed,Unknown_Bin,accurate,14,0,Task Completed,False
5637,Unknown_Task,Unknown_Seed,Unknown_Bin,accurate,12,1,Task Completed,False
9230,Unknown_Task,Unknown_Seed,Unknown_Bin,accurate,11,0,Task Completed,False
5195,Unknown_Task,Unknown_Seed,Unknown_Bin,accurate,16,2,Task Completed,False
6026,Unknown_Task,Unknown_Seed,Unknown_Bin,accurate,10,0,Task Completed,False
4363,Unknown_Task,Unknown_Seed,Unknown_Bin,accurate,6,0,Task Completed,False
4148,Unknown_Task,Unknown_Seed,Unknown_Bin,accurate,8,3,Task Completed,False
9113,Unknown_Task,Unknown_Seed,Unknown_Bin,accurate,19,3,Task Completed,False
4360,Unknown_Task,Unknown_Seed,Unknown_Bin,accurate,13,1,Task Completed,False
136,Unknown_Task,Unknown_Seed,Unknown_Bin,accurate,20,1,Task Completed,False
991,Unknown_Task,Unknown_Seed,Unknown_Bin,accurate,15,4,Task Completed,False
9693,Unknown_Task,Unknown_Seed,Unknown_Bin,accurate,10,0,Task Completed,False
7120,Unknown_Task,Unknown_Seed,Unknown_Bin,accurate,14,0,Task Completed,False
4779,Unknown_Task,Unknown_Seed,Unknown_Bin,accurate,25,0,Task Completed,False
3613,Unknown_Task,Unknown_Seed,Unknown_Bin,accurate,13,0,Task Completed,False
1377,Unknown_Task,Unknown_Seed,Unknown_Bin,accurate,25,2,Task Completed,False
3457,Unknown_Task,Unknown_Seed,Unknown_Bin,accurate,11,0,Task Completed,False
