Task_Dir,Solved,Time_Taken
/scratch/projects/AIProbe-Main/Result/LavaRoom/Approch_1_new_50/100_Bin/74321/Env_19/Task_20/initialState.xml,False,4.77
/scratch/projects/AIProbe-Main/Result/LavaRoom/Approch_1_new_50/100_Bin/74321/Env_77/Task_54/initialState.xml,False,0.45
/scratch/projects/AIProbe-Main/Result/LavaRoom/Approch_1_new_50/100_Bin/74321/Env_91/Task_45/initialState.xml,False,0.06
/scratch/projects/AIProbe-Main/Result/LavaRoom/Approch_1_new_50/100_Bin/74321/Env_91/Task_56/initialState.xml,False,0.05
/scratch/projects/AIProbe-Main/Result/LavaRoom/Approch_1_new_50/100_Bin/74321/Env_91/Task_65/initialState.xml,False,0.46
/scratch/projects/AIProbe-Main/Result/LavaRoom/Approch_1_new_50/100_Bin/74321/Env_72/Task_60/initialState.xml,False,4.74
/scratch/projects/AIProbe-Main/Result/LavaRoom/Approch_1_new_50/100_Bin/74321/Env_28/Task_40/initialState.xml,False,0.08
/scratch/projects/AIProbe-Main/Result/LavaRoom/Approch_1_new_50/100_Bin/74321/Env_91/Task_26/initialState.xml,False,0.05
/scratch/projects/AIProbe-Main/Result/LavaRoom/Approch_1_new_50/100_Bin/74321/Env_79/Task_79/initialState.xml,False,4.8
/scratch/projects/AIProbe-Main/Result/LavaRoom/Approch_1_new_50/100_Bin/74321/Env_28/Task_66/initialState.xml,False,0.89
/scratch/projects/AIProbe-Main/Result/LavaRoom/Approch_1_new_50/100_Bin/74321/Env_91/Task_62/initialState.xml,False,0.39
/scratch/projects/AIProbe-Main/Result/LavaRoom/Approch_1_new_50/100_Bin/74321/Env_19/Task_1/initialState.xml,False,3.2
/scratch/projects/AIProbe-Main/Result/LavaRoom/Approch_1_new_50/100_Bin/74321/Env_91/Task_69/initialState.xml,False,0.05
/scratch/projects/AIProbe-Main/Result/LavaRoom/Approch_1_new_50/100_Bin/74321/Env_91/Task_64/initialState.xml,False,0.05
/scratch/projects/AIProbe-Main/Result/LavaRoom/Approch_1_new_50/100_Bin/74321/Env_59/Task_68/initialState.xml,False,0.95
/scratch/projects/AIProbe-Main/Result/LavaRoom/Approch_1_new_50/100_Bin/74321/Env_41/Task_58/initialState.xml,False,5.31
/scratch/projects/AIProbe-Main/Result/LavaRoom/Approch_1_new_50/100_Bin/74321/Env_32/Task_9/initialState.xml,False,5.14
/scratch/projects/AIProbe-Main/Result/LavaRoom/Approch_1_new_50/100_Bin/74321/Env_97/Task_3/initialState.xml,False,5.19
/scratch/projects/AIProbe-Main/Result/LavaRoom/Approch_1_new_50/100_Bin/74321/Env_91/Task_88/initialState.xml,False,0.05
/scratch/projects/AIProbe-Main/Result/LavaRoom/Approch_1_new_50/100_Bin/74321/Env_91/Task_28/initialState.xml,False,0.05
